           185010000,  127,  201
           185390000,  179,  179
           185510000,  179,  166
           185890000,  235,  153
           186010000,  235,  180
           186390000,  140,  207
           186510000,  140,  197
           186890000,  165,  187
           187010000,  165,  170
           187390000,  295,  152
           187510000,  295,  191
           187890000,  243,  230
           188010000,  243,  249
           188390000,  168,  269
           188510000,  168,  237
           188890000,  243,  205
           189010000,  243,  205
           189390000,  219,  205
           189510000,  219,  218
           189890000,  107,  231
           190010000,  107,  197
           190390000,  179,  163
           190510000,  179,  153
           190890000,  254,  143
           191010000,  254,  179
           191390000,  152,  216
           191510000,  152,  209
           191890000,  139,  203
           192010000,  139,  174
           192390000,  227,  145
           192510000,  227,  164
           192890000,  160,  183
           193010000,  160,  188
           193390000,  108,  193
           193510000,  108,  163
           193890000,  230,  134
           194010000,  230,  151
           194390000,  236,  169
           194510000,  236,  201
           194890000,  113,  233
           195010000,  113,  203
           195390000,  136,  174
           195510000,  136,  149
           195890000,  155,  124
           196010000,  155,  135
           196390000,   23,  145
           196510000,   23,  117
           196890000,   16,   89
           197010000,   16,   54
           197390000,  127,   19
           197510000,  127,   45
           197890000,   76,   71
           198010000,   76,   86
           198390000,   22,  101
           198510000,   22,   75
           198890000,  142,   49
           199010000,  142,   65
           199390000,  181,   82
           199510000,  181,  121
           199890000,  146,  161
           200010000,  146,  162
           200390000,  299,  163
           200510000,  299,  193
           200890000,  452,  222
           201010000,  452,  299
           201390000,  417,  375
           201510000,  417,  405
           201890000,  456,  434
           202010000,  456,  435
           202390000,  576,  436
           202510000,  576,  476
           202890000,  523,  516
           203010000,  523,  532
           203390000,  471,  549
           203510000,  471,  523
           203890000,  583,  497
           204010000,  583,  512
           204390000,  577,  527
           204510000,  577,  553
           204890000,  445,  580
           205010000,  445,  545
           205390000,  465,  511
           205510000,  465,  483
           205890000,  488,  455
           206010000,  488,  465
           206390000,  367,  476
           206510000,  367,  452
           206890000,  373,  427
           207010000,  373,  398
           207390000,  496,  370
           207510000,  496,  402
           207890000,  445,  434
           208010000,  445,  452
           208390000,  379,  470
           208510000,  379,  441
           208890000,  468,  412
           209010000,  468,  417
           209390000,  457,  423
           209510000,  457,  443
           209890000,  356,  462
           210010000,  356,  434
           210390000,  432,  406
           210510000,  432,  400
           210890000,  505,  394
           211010000,  505,  431
           211390000,  395,  468
           211510000,  395,  459
           211890000,  372,  450
           212010000,  372,  416
           212390000,  449,  383
           212510000,  449,  397
           212890000,  375,  410
           213010000,  375,  411
           213390000,  325,  412
           213510000,  325,  381
           213890000,  457,  350
           214010000,  457,  370
           214390000,  484,  391
           214510000,  484,  430
           214890000,  391,  470
           215010000,  391,  454
           215390000,  448,  437
           215510000,  448,  428
           215890000,  503,  419
           216010000,  503,  447
           216390000,  401,  475
           216510000,  401,  463
           216890000,  416,  452
           217010000,  416,  430
           217390000,  536,  408
           217510000,  536,  442
           217890000,  478,  476
           218010000,  478,  491
           218390000,  405,  507
           218510000,  405,  474
           218890000,  492,  441
           219010000,  492,  445
           219390000,  488,  448
           219510000,  488,  469
           219890000,  407,  490
           220010000,  407,  468
           220390000,  514,  447
           220510000,  514,  454
           220890000,  625,  460
           221010000,  625,  515
           221390000,  554,  569
           221510000,  554,  579
           221890000,  564,  589
           222010000,  564,  574
           222390000,  661,  559
           222510000,  661,  585
           222890000,  588,  612
           223010000,  588,  618
           223390000,  517,  624
           223510000,  517,  588
           223890000,  606,  552
           224010000,  606,  557
           224390000,  570,  561
           224510000,  570,  574
           224890000,  402,  588
           225010000,  402,  537
           225390000,  380,  486
           225510000,  380,  438
           225890000,  357,  391
           226010000,  357,  379
           226390000,  189,  368
           226510000,  189,  320
           226890000,  154,  273
           227010000,  154,  222
           227390000,  243,  171
           227510000,  243,  185
           227890000,  172,  198
           228010000,  172,  203
           228390000,  100,  207
           228510000,  100,  171
           228890000,  197,  136
           229010000,  197,  142
           229390000,  207,  148
           229510000,  207,  175
           229890000,  137,  202
           230010000,  137,  187
           230390000,  248,  172
           230510000,  248,  182
           230890000,  355,  192
           231010000,  355,  247
           231390000,  274,  301
           231510000,  274,  308
           231890000,  272,  314
           232010000,  272,  293
           232390000,  359,  273
           232510000,  359,  294
           232890000,  286,  315
           233010000,  286,  319
           233390000,  229,  322
           233510000,  229,  290
           233890000,  350,  257
           234010000,  350,  273
           234390000,  365,  289
           234510000,  365,  323
           234890000,  264,  357
           235010000,  264,  336
           235390000,  320,  314
           235510000,  320,  303
           235890000,  378,  292
           236010000,  378,  320
           236390000,  286,  349
           236510000,  286,  340
           236890000,  314,  332
           237010000,  314,  316
           237390000,  447,  300
           237510000,  447,  340
           237890000,  397,  380
           238010000,  397,  401
           238390000,  325,  422
           238510000,  325,  391
           238890000,  403,  361
           239010000,  403,  362
           239390000,  381,  364
           239510000,  381,  378
           239890000,  272,  392
           240010000,  272,  359
           240390000,  346,  326
           240510000,  346,  317
           240890000,  424,  309
           241010000,  424,  347
           241390000,  324,  385
           241510000,  324,  379
           241890000,  314,  374
           242010000,  314,  346
           242390000,  404,  319
           242510000,  404,  339
           242890000,  339,  359
           243010000,  339,  365
           243390000,  290,  371
           243510000,  290,  343
           243890000,  414,  314
           244010000,  414,  333
           244390000,  422,  352
           244510000,  422,  385
           244890000,  302,  418
           245010000,  302,  390
           245390000,  328,  362
           245510000,  328,  338
           245890000,  349,  315
           246010000,  349,  326
           246390000,  219,  338
           246510000,  219,  311
           246890000,  214,  284
           247010000,  214,  250
           247390000,  327,  216
           247510000,  327,  243
           247890000,  278,  270
           248010000,  278,  286
           248390000,  227,  302
           248510000,  227,  277
           248890000,  349,  252
           249010000,  349,  270
           249390000,  389,  288
           249510000,  389,  328
           249890000,  356,  369
           250010000,  356,  370
           250390000,  511,  372
           250510000,  511,  403
           250890000,  666,  433
           251010000,  666,  511
           251390000,  633,  588
           251510000,  633,  619
           251890000,  673,  649
           252010000,  673,  651
           252390000,  795,  653
           252510000,  795,  693
           252890000,  744,  734
           253010000,  744,  751
           253390000,  695,  769
           253510000,  695,  744
           253890000,  808,  719
           254010000,  808,  735
           254390000,  803,  751
           254510000,  803,  778
           254890000,  673,  805
           255010000,  673,  771
           255390000,  694,  738
           255510000,  694,  710
           255890000,  720,  683
           256010000,  720,  695
           256390000,  600,  707
           256510000,  600,  683
           256890000,  608,  660
           257010000,  608,  632
           257390000,  732,  604
           257510000,  732,  637
           257890000,  683,  670
           258010000,  683,  688
           258390000,  618,  707
           258510000,  618,  679
           258890000,  708,  650
           259010000,  708,  656
           259390000,  698,  663
           259510000,  698,  683
           259890000,  598,  703
           260010000,  598,  675
           260390000,  676,  648
           260510000,  676,  642
           260890000,  750,  637
           261010000,  750,  675
           261390000,  641,  713
           261510000,  641,  704
           261890000,  619,  695
           262010000,  619,  662
           262390000,  697,  630
           262510000,  697,  644
           262890000,  625,  658
           263010000,  625,  659
           263390000,  575,  661
           263510000,  575,  630
           263890000,  708,  600
           264010000,  708,  620
           264390000,  736,  641
           264510000,  736,  681
           264890000,  644,  722
           265010000,  644,  706
           265390000,  702,  690
           265510000,  702,  681
           265890000,  758,  673
           266010000,  758,  701
           266390000,  657,  730
           266510000,  657,  718
           266890000,  672,  707
           267010000,  672,  686
           267390000,  793,  664
           267510000,  793,  698
           267890000,  736,  732
           268010000,  736,  748
           268390000,  663,  764
           268510000,  663,  732
           268890000,  750,  699
           269010000,  750,  703
           269390000,  748,  706
           269510000,  748,  727
           269890000,  667,  749
           270010000,  667,  728
           270390000,  774,  707
           270510000,  774,  714
           270890000,  885,  720
           271010000,  885,  775
           271390000,  815,  829
           271510000,  815,  839
           271890000,  825,  850
           272010000,  825,  835
           272390000,  922,  820
           272510000,  922,  846
           272890000,  850,  873
           273010000,  850,  879
           273390000,  779,  886
           273510000,  779,  850
           273890000,  868,  814
           274010000,  868,  819
           274390000,  833,  823
           274510000,  833,  837
           274890000,  665,  850
           275010000,  665,  799
           275390000,  642,  749
           275510000,  642,  701
           275890000,  620,  653
           276010000,  620,  642
           276390000,  452,  631
           276510000,  452,  583
           276890000,  416,  536
           277010000,  416,  485
           277390000,  505,  434
           277510000,  505,  447
           277890000,  434,  460
           278010000,  434,  465
           278390000,  361,  469
           278510000,  361,  433
           278890000,  458,  397
           279010000,  458,  403
           279390000,  468,  409
           279510000,  468,  436
           279890000,  397,  463
           280010000,  397,  447
           280390000,  508,  432
           280510000,  508,  442
           280890000,  615,  452
           281010000,  615,  507
           281390000,  534,  561
           281510000,  534,  568
           281890000,  530,  574
           282010000,  530,  553
           282390000,  617,  532
           282510000,  617,  552
           282890000,  544,  573
           283010000,  544,  577
           283390000,  486,  580
           283510000,  486,  547
           283890000,  606,  515
           284010000,  606,  530
           284390000,  621,  546
           284510000,  621,  579
           284890000,  519,  613
           285010000,  519,  591
           285390000,  574,  570
           285510000,  574,  558
           285890000,  631,  546
           286010000,  631,  574
           286390000,  538,  602
           286510000,  538,  593
           286890000,  565,  584
           287010000,  565,  568
           287390000,  697,  551
           287510000,  697,  591
           287890000,  647,  631
           288010000,  647,  651
           288390000,  573,  672
           288510000,  573,  641
           288890000,  650,  610
           289010000,  650,  610
           289390000,  627,  611
           289510000,  627,  625
           289890000,  517,  638
           290010000,  517,  605
           290390000,  590,  572
           290510000,  590,  562
           290890000,  666,  553
           291010000,  666,  590
           291390000,  565,  628
           291510000,  565,  621
           291890000,  554,  615
           292010000,  554,  587
           292390000,  643,  559
           292510000,  643,  579
           292890000,  577,  598
           293010000,  577,  604
           293390000,  526,  610
           293510000,  526,  580
           293890000,  649,  551
           294010000,  649,  569
           294390000,  655,  587
           294510000,  655,  619
           294890000,  534,  652
           295010000,  534,  623
           295390000,  557,  594
           295510000,  557,  570
           295890000,  577,  545
           296010000,  577,  556
           296390000,  445,  567
           296510000,  445,  539
           296890000,  439,  511
           297010000,  439,  476
           297390000,  551,  442
           297510000,  551,  468
           297890000,  499,  495
           298010000,  499,  510
           298390000,  446,  525
           298510000,  446,  498
           298890000,  566,  472
           299010000,  566,  489
           299390000,  605,  506
           299510000,  605,  545
           299890000,  570,  585
           300010000,  570,  586
           300390000,  723,  587
           300510000,  723,  617
           300890000,  876,  646
           301010000,  876,  723
           301390000,  841,  799
           301510000,  841,  829
           301890000,  880,  858
           302010000,  880,  859
           302390000, 1000,  860
           302510000, 1000,  900
           302890000,  946,  940
           303010000,  946,  956
           303390000,  895,  973
           303510000,  895,  946
           303890000, 1006,  920
           304010000, 1006,  935
           304390000,  999,  950
           304510000,  999,  976
           304890000,  867, 1002
           305010000,  867,  967
           305390000,  886,  933
           305510000,  886,  904
           305890000,  909,  876
           306010000,  909,  887
           306390000,  786,  897
           306510000,  786,  872
           306890000,  792,  847
           307010000,  792,  818
           307390000,  914,  789
           307510000,  914,  821
           307890000,  862,  853
           308010000,  862,  870
           308390000,  795,  888
           308510000,  795,  858
           308890000,  883,  828
           309010000,  883,  833
           309390000,  870,  839
           309510000,  870,  857
           309890000,  768,  876
           310010000,  768,  847
           310390000,  843,  819
           310510000,  843,  812
           310890000,  915,  805
           311010000,  915,  842
           311390000,  803,  879
           311510000,  803,  869
           311890000,  779,  859
           312010000,  779,  825
           312390000,  854,  791
           312510000,  854,  803
           312890000,  779,  816
           313010000,  779,  816
           313390000,  727,  816
           313510000,  727,  784
           313890000,  857,  753
           314010000,  857,  772
           314390000,  882,  792
           314510000,  882,  830
           314890000,  787,  869
           315010000,  787,  852
           315390000,  843,  834
           315510000,  843,  824
           315890000,  895,  815
           316010000,  895,  842
           316390000,  791,  869
           316510000,  791,  856
           316890000,  804,  843
           317010000,  804,  820
           317390000,  922,  797
           317510000,  922,  830
           317890000,  862,  863
